,frame,pos_x,pos_y,id
5064,1689.0,342,265,A
5065,1689.0,946,180,Burrow 1
5066,1689.0,294,356,Burrow 2
5067,1690.0,344,267,A
5068,1690.0,946,180,Burrow 1
5069,1690.0,294,356,Burrow 2
5070,1691.0,345,268,A
5071,1691.0,946,180,Burrow 1
5072,1691.0,294,356,Burrow 2
5073,1692.0,347,270,A
5074,1692.0,946,180,Burrow 1
5075,1692.0,294,356,Burrow 2
5076,1693.0,348,271,A
5077,1693.0,946,180,Burrow 1
5078,1693.0,294,356,Burrow 2
5079,1694.0,349,272,A
5080,1694.0,946,180,Burrow 1
5081,1694.0,294,356,Burrow 2
5082,1695.0,350,272,A
5083,1695.0,946,180,Burrow 1
5084,1695.0,294,356,Burrow 2
5085,1696.0,350,273,A
5086,1696.0,946,180,Burrow 1
5087,1696.0,294,356,Burrow 2
5088,1697.0,351,273,A
5089,1697.0,946,180,Burrow 1
5090,1697.0,294,356,Burrow 2
5091,1698.0,351,273,A
5092,1698.0,946,180,Burrow 1
5093,1698.0,294,356,Burrow 2
5094,1699.0,351,273,A
5095,1699.0,946,180,Burrow 1
5096,1699.0,294,356,Burrow 2
5097,1700.0,351,273,A
5098,1700.0,946,180,Burrow 1
5099,1700.0,294,356,Burrow 2
5100,1701.0,351,273,A
5101,1701.0,946,180,Burrow 1
5102,1701.0,294,356,Burrow 2
5103,1702.0,350,273,A
5104,1702.0,946,180,Burrow 1
5105,1702.0,294,356,Burrow 2
5106,1703.0,350,272,A
5107,1703.0,946,180,Burrow 1
5108,1703.0,294,356,Burrow 2
5109,1704.0,350,272,A
5110,1704.0,946,180,Burrow 1
5111,1704.0,294,356,Burrow 2
5112,1705.0,350,273,A
5113,1705.0,946,180,Burrow 1
5114,1705.0,294,356,Burrow 2
5115,1706.0,350,272,A
5116,1706.0,946,180,Burrow 1
5117,1706.0,294,356,Burrow 2
5118,1707.0,350,272,A
5119,1707.0,946,180,Burrow 1
5120,1707.0,294,356,Burrow 2
5121,1708.0,350,272,A
5122,1708.0,946,180,Burrow 1
5123,1708.0,294,356,Burrow 2
5124,1709.0,350,273,A
5125,1709.0,946,180,Burrow 1
5126,1709.0,294,356,Burrow 2
5127,1710.0,351,273,A
5128,1710.0,946,180,Burrow 1
5129,1710.0,294,356,Burrow 2
5130,1711.0,351,273,A
5131,1711.0,946,180,Burrow 1
5132,1711.0,294,356,Burrow 2
5133,1712.0,351,273,A
5134,1712.0,946,180,Burrow 1
5135,1712.0,294,356,Burrow 2
5136,1713.0,351,273,A
5137,1713.0,946,180,Burrow 1
5138,1713.0,294,356,Burrow 2
5139,1714.0,351,272,A
5140,1714.0,946,180,Burrow 1
5141,1714.0,294,356,Burrow 2
5142,1715.0,351,273,A
5143,1715.0,946,180,Burrow 1
5144,1715.0,294,356,Burrow 2
5145,1716.0,351,273,A
5146,1716.0,946,180,Burrow 1
5147,1716.0,294,356,Burrow 2
5148,1717.0,351,273,A
5149,1717.0,946,180,Burrow 1
5150,1717.0,294,356,Burrow 2
5151,1718.0,351,272,A
5152,1718.0,946,180,Burrow 1
5153,1718.0,294,356,Burrow 2
5154,1719.0,351,273,A
5155,1719.0,946,180,Burrow 1
5156,1719.0,294,356,Burrow 2
5157,1720.0,351,272,A
5158,1720.0,946,180,Burrow 1
5159,1720.0,294,356,Burrow 2
5160,1721.0,351,273,A
5161,1721.0,946,180,Burrow 1
5162,1721.0,294,356,Burrow 2
5163,1722.0,351,273,A
5164,1722.0,946,180,Burrow 1
5165,1722.0,294,356,Burrow 2
5166,1723.0,351,273,A
5167,1723.0,946,180,Burrow 1
5168,1723.0,294,356,Burrow 2
5169,1724.0,351,273,A
5170,1724.0,946,180,Burrow 1
5171,1724.0,294,356,Burrow 2
5172,1725.0,351,272,A
5173,1725.0,946,180,Burrow 1
5174,1725.0,294,356,Burrow 2
5175,1726.0,351,273,A
5176,1726.0,946,180,Burrow 1
5177,1726.0,294,356,Burrow 2
5178,1727.0,351,273,A
5179,1727.0,946,180,Burrow 1
5180,1727.0,294,356,Burrow 2
5181,1728.0,351,273,A
5182,1728.0,946,180,Burrow 1
5183,1728.0,294,356,Burrow 2
5184,1729.0,351,273,A
5185,1729.0,946,180,Burrow 1
5186,1729.0,294,356,Burrow 2
5187,1730.0,351,273,A
5188,1730.0,946,180,Burrow 1
5189,1730.0,294,356,Burrow 2
5190,1731.0,351,273,A
5191,1731.0,946,180,Burrow 1
5192,1731.0,294,356,Burrow 2
5193,1732.0,351,273,A
5194,1732.0,946,180,Burrow 1
5195,1732.0,294,356,Burrow 2
5196,1733.0,352,273,A
5197,1733.0,946,180,Burrow 1
5198,1733.0,294,356,Burrow 2
5199,1734.0,351,273,A
5200,1734.0,946,180,Burrow 1
5201,1734.0,294,356,Burrow 2
5202,1735.0,352,273,A
5203,1735.0,946,180,Burrow 1
5204,1735.0,294,356,Burrow 2
5205,1736.0,351,273,A
5206,1736.0,946,180,Burrow 1
5207,1736.0,294,356,Burrow 2
5208,1737.0,352,273,A
5209,1737.0,946,180,Burrow 1
5210,1737.0,294,356,Burrow 2
5211,1738.0,352,273,A
5212,1738.0,946,180,Burrow 1
5213,1738.0,294,356,Burrow 2
5214,1739.0,351,273,A
5215,1739.0,946,180,Burrow 1
5216,1739.0,294,356,Burrow 2
5217,1740.0,352,273,A
5218,1740.0,946,180,Burrow 1
5219,1740.0,294,356,Burrow 2
5220,1741.0,352,272,A
5221,1741.0,946,180,Burrow 1
5222,1741.0,294,356,Burrow 2
5223,1742.0,352,272,A
5224,1742.0,946,180,Burrow 1
5225,1742.0,294,356,Burrow 2
5226,1743.0,352,273,A
5227,1743.0,946,180,Burrow 1
5228,1743.0,294,356,Burrow 2
5229,1744.0,352,272,A
5230,1744.0,946,180,Burrow 1
5231,1744.0,294,356,Burrow 2
5232,1745.0,352,273,A
5233,1745.0,946,180,Burrow 1
5234,1745.0,294,356,Burrow 2
5235,1746.0,352,273,A
5236,1746.0,946,180,Burrow 1
5237,1746.0,294,356,Burrow 2
5238,1747.0,352,272,A
5239,1747.0,946,180,Burrow 1
5240,1747.0,294,356,Burrow 2
5241,1748.0,352,272,A
5242,1748.0,946,180,Burrow 1
5243,1748.0,294,356,Burrow 2
5244,1749.0,351,272,A
5245,1749.0,946,180,Burrow 1
5246,1749.0,294,356,Burrow 2
5247,1750.0,351,272,A
5248,1750.0,946,180,Burrow 1
5249,1750.0,294,356,Burrow 2
5250,1751.0,351,272,A
5251,1751.0,946,180,Burrow 1
5252,1751.0,294,356,Burrow 2
5253,1752.0,352,272,A
5254,1752.0,946,180,Burrow 1
5255,1752.0,294,356,Burrow 2
5256,1753.0,351,272,A
5257,1753.0,946,180,Burrow 1
5258,1753.0,294,356,Burrow 2
5259,1754.0,351,272,A
5260,1754.0,946,180,Burrow 1
5261,1754.0,294,356,Burrow 2
5262,1755.0,351,272,A
5263,1755.0,946,180,Burrow 1
5264,1755.0,294,356,Burrow 2
5265,1756.0,351,272,A
5266,1756.0,946,180,Burrow 1
5267,1756.0,294,356,Burrow 2
5268,1757.0,351,272,A
5269,1757.0,946,180,Burrow 1
5270,1757.0,294,356,Burrow 2
5271,1758.0,351,272,A
5272,1758.0,946,180,Burrow 1
5273,1758.0,294,356,Burrow 2
5274,1759.0,351,272,A
5275,1759.0,946,180,Burrow 1
5276,1759.0,294,356,Burrow 2
5277,1760.0,351,272,A
5278,1760.0,946,180,Burrow 1
5279,1760.0,294,356,Burrow 2
5280,1761.0,351,273,A
5281,1761.0,946,180,Burrow 1
5282,1761.0,294,356,Burrow 2
5283,1762.0,352,273,A
5284,1762.0,946,180,Burrow 1
5285,1762.0,294,356,Burrow 2
5286,1763.0,352,274,A
5287,1763.0,946,180,Burrow 1
5288,1763.0,294,356,Burrow 2
5289,1764.0,353,274,A
5290,1764.0,946,180,Burrow 1
5291,1764.0,294,356,Burrow 2
5292,1765.0,354,275,A
5293,1765.0,946,180,Burrow 1
5294,1765.0,294,356,Burrow 2
5295,1766.0,355,276,A
5296,1766.0,946,180,Burrow 1
5297,1766.0,294,356,Burrow 2
5298,1767.0,356,276,A
5299,1767.0,946,180,Burrow 1
5300,1767.0,294,356,Burrow 2
5301,1768.0,357,278,A
5302,1768.0,946,180,Burrow 1
5303,1768.0,294,356,Burrow 2
5304,1769.0,359,280,A
5305,1769.0,946,180,Burrow 1
5306,1769.0,294,356,Burrow 2
5307,1770.0,362,283,A
5308,1770.0,946,180,Burrow 1
5309,1770.0,294,356,Burrow 2
5310,1771.0,365,286,A
5311,1771.0,946,180,Burrow 1
5312,1771.0,294,356,Burrow 2
5313,1772.0,368,290,A
5314,1772.0,946,180,Burrow 1
5315,1772.0,294,356,Burrow 2
5316,1773.0,371,293,A
5317,1773.0,946,180,Burrow 1
5318,1773.0,294,356,Burrow 2
5319,1774.0,375,297,A
5320,1774.0,946,180,Burrow 1
5321,1774.0,294,356,Burrow 2
5322,1775.0,378,301,A
5323,1775.0,946,180,Burrow 1
5324,1775.0,294,356,Burrow 2
5325,1776.0,381,305,A
5326,1776.0,946,180,Burrow 1
5327,1776.0,294,356,Burrow 2
5328,1777.0,383,309,A
5329,1777.0,946,180,Burrow 1
5330,1777.0,294,356,Burrow 2
5331,1778.0,384,310,A
5332,1778.0,946,180,Burrow 1
5333,1778.0,294,356,Burrow 2
5334,1779.0,385,312,A
5335,1779.0,946,180,Burrow 1
5336,1779.0,294,356,Burrow 2
5337,1780.0,386,313,A
5338,1780.0,946,180,Burrow 1
5339,1780.0,294,356,Burrow 2
5340,1781.0,386,313,A
5341,1781.0,946,180,Burrow 1
5342,1781.0,294,356,Burrow 2
5343,1782.0,386,313,A
5344,1782.0,946,180,Burrow 1
5345,1782.0,294,356,Burrow 2
5346,1783.0,386,313,A
5347,1783.0,946,180,Burrow 1
5348,1783.0,294,356,Burrow 2
5349,1784.0,386,313,A
5350,1784.0,946,180,Burrow 1
5351,1784.0,294,356,Burrow 2
5352,1785.0,386,312,A
5353,1785.0,946,180,Burrow 1
5354,1785.0,294,356,Burrow 2
5355,1786.0,386,312,A
5356,1786.0,946,180,Burrow 1
5357,1786.0,294,356,Burrow 2
5358,1787.0,386,312,A
5359,1787.0,946,180,Burrow 1
5360,1787.0,294,356,Burrow 2
5361,1788.0,386,311,A
5362,1788.0,946,180,Burrow 1
5363,1788.0,294,356,Burrow 2
5364,1789.0,386,311,A
5365,1789.0,946,180,Burrow 1
5366,1789.0,294,356,Burrow 2
5367,1790.0,386,312,A
5368,1790.0,946,180,Burrow 1
5369,1790.0,294,356,Burrow 2
5370,1791.0,386,311,A
5371,1791.0,946,180,Burrow 1
5372,1791.0,294,356,Burrow 2
5373,1792.0,386,312,A
5374,1792.0,946,180,Burrow 1
5375,1792.0,294,356,Burrow 2
5376,1793.0,386,311,A
5377,1793.0,946,180,Burrow 1
5378,1793.0,294,356,Burrow 2
5379,1794.0,386,311,A
5380,1794.0,946,180,Burrow 1
5381,1794.0,294,356,Burrow 2
5382,1795.0,386,311,A
5383,1795.0,946,180,Burrow 1
5384,1795.0,294,356,Burrow 2
5385,1796.0,386,311,A
5386,1796.0,946,180,Burrow 1
5387,1796.0,294,356,Burrow 2
5388,1797.0,386,311,A
5389,1797.0,946,180,Burrow 1
5390,1797.0,294,356,Burrow 2
5391,1798.0,386,311,A
5392,1798.0,946,180,Burrow 1
5393,1798.0,294,356,Burrow 2
5394,1799.0,386,311,A
5395,1799.0,946,180,Burrow 1
5396,1799.0,294,356,Burrow 2
5397,1800.0,386,311,A
5398,1800.0,946,180,Burrow 1
5399,1800.0,294,356,Burrow 2
5400,1801.0,386,311,A
5401,1801.0,946,180,Burrow 1
5402,1801.0,294,356,Burrow 2
5403,1802.0,386,311,A
5404,1802.0,946,180,Burrow 1
5405,1802.0,294,356,Burrow 2
5406,1803.0,386,311,A
5407,1803.0,946,180,Burrow 1
5408,1803.0,294,356,Burrow 2
5409,1804.0,386,311,A
5410,1804.0,946,180,Burrow 1
5411,1804.0,294,356,Burrow 2
5412,1805.0,386,311,A
5413,1805.0,946,180,Burrow 1
5414,1805.0,294,356,Burrow 2
5415,1806.0,386,311,A
5416,1806.0,946,180,Burrow 1
5417,1806.0,294,356,Burrow 2
5418,1807.0,388,305,A
5419,1807.0,946,180,Burrow 1
5420,1807.0,294,356,Burrow 2
5421,1808.0,387,298,A
5422,1808.0,946,180,Burrow 1
5423,1808.0,294,356,Burrow 2
5424,1809.0,385,294,A
5425,1809.0,946,180,Burrow 1
5426,1809.0,294,356,Burrow 2
5427,1810.0,384,292,A
5428,1810.0,946,180,Burrow 1
5429,1810.0,294,356,Burrow 2
5430,1811.0,381,289,A
5431,1811.0,946,180,Burrow 1
5432,1811.0,294,356,Burrow 2
5433,1812.0,377,287,A
5434,1812.0,946,180,Burrow 1
5435,1812.0,294,356,Burrow 2
5436,1813.0,374,286,A
5437,1813.0,946,180,Burrow 1
5438,1813.0,294,356,Burrow 2
5439,1814.0,372,284,A
5440,1814.0,946,180,Burrow 1
5441,1814.0,294,356,Burrow 2
5442,1815.0,372,283,A
5443,1815.0,946,180,Burrow 1
5444,1815.0,294,356,Burrow 2
5445,1816.0,370,282,A
5446,1816.0,946,180,Burrow 1
5447,1816.0,294,356,Burrow 2
5448,1817.0,369,280,A
5449,1817.0,946,180,Burrow 1
5450,1817.0,294,356,Burrow 2
5451,1818.0,368,280,A
5452,1818.0,946,180,Burrow 1
5453,1818.0,294,356,Burrow 2
5454,1819.0,368,279,A
5455,1819.0,946,180,Burrow 1
5456,1819.0,294,356,Burrow 2
5457,1820.0,368,279,A
5458,1820.0,946,180,Burrow 1
5459,1820.0,294,356,Burrow 2
5460,1821.0,368,278,A
5461,1821.0,946,180,Burrow 1
5462,1821.0,294,356,Burrow 2
5463,1822.0,368,278,A
5464,1822.0,946,180,Burrow 1
5465,1822.0,294,356,Burrow 2
5466,1823.0,368,278,A
5467,1823.0,946,180,Burrow 1
5468,1823.0,294,356,Burrow 2
5469,1824.0,368,286,A
5470,1824.0,946,180,Burrow 1
5471,1824.0,294,356,Burrow 2
5472,1825.0,368,277,A
5473,1825.0,946,180,Burrow 1
5474,1825.0,294,356,Burrow 2
5475,1826.0,368,277,A
5476,1826.0,946,180,Burrow 1
5477,1826.0,294,356,Burrow 2
5478,1827.0,369,277,A
5479,1827.0,946,180,Burrow 1
5480,1827.0,294,356,Burrow 2
5481,1828.0,369,277,A
5482,1828.0,946,180,Burrow 1
5483,1828.0,294,356,Burrow 2
5484,1829.0,369,277,A
5485,1829.0,946,180,Burrow 1
5486,1829.0,294,356,Burrow 2
5487,1830.0,369,277,A
5488,1830.0,946,180,Burrow 1
5489,1830.0,294,356,Burrow 2
5490,1831.0,370,276,A
5491,1831.0,946,180,Burrow 1
5492,1831.0,294,356,Burrow 2
5493,1832.0,370,276,A
5494,1832.0,946,180,Burrow 1
5495,1832.0,294,356,Burrow 2
5496,1833.0,370,276,A
5497,1833.0,946,180,Burrow 1
5498,1833.0,294,356,Burrow 2
5499,1834.0,371,276,A
5500,1834.0,946,180,Burrow 1
5501,1834.0,294,356,Burrow 2
5502,1835.0,371,276,A
5503,1835.0,946,180,Burrow 1
5504,1835.0,294,356,Burrow 2
5505,1836.0,372,276,A
5506,1836.0,946,180,Burrow 1
5507,1836.0,294,356,Burrow 2
5508,1837.0,372,275,A
5509,1837.0,946,180,Burrow 1
5510,1837.0,294,356,Burrow 2
5511,1838.0,372,275,A
5512,1838.0,946,180,Burrow 1
5513,1838.0,294,356,Burrow 2
5514,1839.0,372,276,A
5515,1839.0,946,180,Burrow 1
5516,1839.0,294,356,Burrow 2
5517,1840.0,372,275,A
5518,1840.0,946,180,Burrow 1
5519,1840.0,294,356,Burrow 2
5520,1841.0,373,276,A
5521,1841.0,946,180,Burrow 1
5522,1841.0,294,356,Burrow 2
5523,1842.0,373,276,A
5524,1842.0,946,180,Burrow 1
5525,1842.0,294,356,Burrow 2
5526,1843.0,373,276,A
5527,1843.0,946,180,Burrow 1
5528,1843.0,294,356,Burrow 2
5529,1844.0,373,276,A
5530,1844.0,946,180,Burrow 1
5531,1844.0,294,356,Burrow 2
5532,1845.0,373,276,A
5533,1845.0,946,180,Burrow 1
5534,1845.0,294,356,Burrow 2
5535,1846.0,374,276,A
5536,1846.0,946,180,Burrow 1
5537,1846.0,294,356,Burrow 2
5538,1847.0,354,203,A
5539,1847.0,946,180,Burrow 1
5540,1847.0,294,356,Burrow 2
5541,1848.0,374,276,A
5542,1848.0,946,180,Burrow 1
5543,1848.0,294,356,Burrow 2
5544,1849.0,374,276,A
5545,1849.0,946,180,Burrow 1
5546,1849.0,294,356,Burrow 2
5547,1850.0,374,277,A
5548,1850.0,946,180,Burrow 1
5549,1850.0,294,356,Burrow 2
5550,1851.0,374,276,A
5551,1851.0,946,180,Burrow 1
5552,1851.0,294,356,Burrow 2
5553,1852.0,374,276,A
5554,1852.0,946,180,Burrow 1
5555,1852.0,294,356,Burrow 2
5556,1853.0,374,276,A
5557,1853.0,946,180,Burrow 1
5558,1853.0,294,356,Burrow 2
5559,1854.0,374,276,A
5560,1854.0,946,180,Burrow 1
5561,1854.0,294,356,Burrow 2
5562,1855.0,374,276,A
5563,1855.0,946,180,Burrow 1
5564,1855.0,294,356,Burrow 2
5565,1856.0,374,276,A
5566,1856.0,946,180,Burrow 1
5567,1856.0,294,356,Burrow 2
5568,1857.0,373,276,A
5569,1857.0,946,180,Burrow 1
5570,1857.0,294,356,Burrow 2
5571,1858.0,373,276,A
5572,1858.0,946,180,Burrow 1
5573,1858.0,294,356,Burrow 2
5574,1859.0,372,276,A
5575,1859.0,946,180,Burrow 1
5576,1859.0,294,356,Burrow 2
5577,1860.0,372,276,A
5578,1860.0,946,180,Burrow 1
5579,1860.0,294,356,Burrow 2
5580,1861.0,371,275,A
5581,1861.0,946,180,Burrow 1
5582,1861.0,294,356,Burrow 2
5583,1862.0,371,275,A
5584,1862.0,946,180,Burrow 1
5585,1862.0,294,356,Burrow 2
5586,1863.0,371,275,A
5587,1863.0,946,180,Burrow 1
5588,1863.0,294,356,Burrow 2
5589,1864.0,370,275,A
5590,1864.0,946,180,Burrow 1
5591,1864.0,294,356,Burrow 2
5592,1865.0,369,275,A
5593,1865.0,946,180,Burrow 1
5594,1865.0,294,356,Burrow 2
5595,1866.0,369,275,A
5596,1866.0,946,180,Burrow 1
5597,1866.0,294,356,Burrow 2
5598,1867.0,368,275,A
5599,1867.0,946,180,Burrow 1
5600,1867.0,294,356,Burrow 2
5601,1868.0,368,275,A
5602,1868.0,946,180,Burrow 1
5603,1868.0,294,356,Burrow 2
5604,1869.0,367,275,A
5605,1869.0,946,180,Burrow 1
5606,1869.0,294,356,Burrow 2
5607,1870.0,367,275,A
5608,1870.0,946,180,Burrow 1
5609,1870.0,294,356,Burrow 2
5610,1871.0,367,275,A
5611,1871.0,946,180,Burrow 1
5612,1871.0,294,356,Burrow 2
5613,1872.0,367,274,A
5614,1872.0,946,180,Burrow 1
5615,1872.0,294,356,Burrow 2
5616,1873.0,366,274,A
5617,1873.0,946,180,Burrow 1
5618,1873.0,294,356,Burrow 2
5619,1874.0,366,274,A
5620,1874.0,946,180,Burrow 1
5621,1874.0,294,356,Burrow 2
5622,1875.0,366,274,A
5623,1875.0,946,180,Burrow 1
5624,1875.0,294,356,Burrow 2
5625,1876.0,366,274,A
5626,1876.0,946,180,Burrow 1
5627,1876.0,294,356,Burrow 2
5628,1877.0,366,273,A
5629,1877.0,946,180,Burrow 1
5630,1877.0,294,356,Burrow 2
5631,1878.0,366,274,A
5632,1878.0,946,180,Burrow 1
5633,1878.0,294,356,Burrow 2
5634,1879.0,365,274,A
5635,1879.0,946,180,Burrow 1
5636,1879.0,294,356,Burrow 2
5637,1880.0,365,273,A
5638,1880.0,946,180,Burrow 1
5639,1880.0,294,356,Burrow 2
5640,1881.0,365,273,A
5641,1881.0,946,180,Burrow 1
5642,1881.0,294,356,Burrow 2
5643,1882.0,365,273,A
5644,1882.0,946,180,Burrow 1
5645,1882.0,294,356,Burrow 2
5646,1883.0,365,273,A
5647,1883.0,946,180,Burrow 1
5648,1883.0,294,356,Burrow 2
5649,1884.0,365,273,A
5650,1884.0,946,180,Burrow 1
5651,1884.0,294,356,Burrow 2
5652,1885.0,365,273,A
5653,1885.0,946,180,Burrow 1
5654,1885.0,294,356,Burrow 2
5655,1886.0,365,273,A
5656,1886.0,946,180,Burrow 1
5657,1886.0,294,356,Burrow 2
5658,1887.0,365,273,A
5659,1887.0,946,180,Burrow 1
5660,1887.0,294,356,Burrow 2
5661,1888.0,365,273,A
5662,1888.0,946,180,Burrow 1
5663,1888.0,294,356,Burrow 2
5664,1889.0,365,273,A
5665,1889.0,946,180,Burrow 1
5666,1889.0,294,356,Burrow 2
5667,1890.0,365,274,A
5668,1890.0,946,180,Burrow 1
5669,1890.0,294,356,Burrow 2
5670,1891.0,365,273,A
5671,1891.0,946,180,Burrow 1
5672,1891.0,294,356,Burrow 2
5673,1892.0,365,274,A
5674,1892.0,946,180,Burrow 1
5675,1892.0,294,356,Burrow 2
5676,1893.0,365,273,A
5677,1893.0,946,180,Burrow 1
5678,1893.0,294,356,Burrow 2
5679,1894.0,365,273,A
5680,1894.0,946,180,Burrow 1
5681,1894.0,294,356,Burrow 2
5682,1895.0,365,274,A
5683,1895.0,946,180,Burrow 1
5684,1895.0,294,356,Burrow 2
5685,1896.0,365,274,A
5686,1896.0,946,180,Burrow 1
5687,1896.0,294,356,Burrow 2
5688,1897.0,365,273,A
5689,1897.0,946,180,Burrow 1
5690,1897.0,294,356,Burrow 2
5691,1898.0,365,273,A
5692,1898.0,946,180,Burrow 1
5693,1898.0,294,356,Burrow 2
5694,1899.0,365,273,A
5695,1899.0,946,180,Burrow 1
5696,1899.0,294,356,Burrow 2
5697,1900.0,365,273,A
5698,1900.0,946,180,Burrow 1
5699,1900.0,294,356,Burrow 2
5700,1901.0,365,273,A
5701,1901.0,946,180,Burrow 1
5702,1901.0,294,356,Burrow 2
5703,1902.0,365,273,A
5704,1902.0,946,180,Burrow 1
5705,1902.0,294,356,Burrow 2
5706,1903.0,365,273,A
5707,1903.0,946,180,Burrow 1
5708,1903.0,294,356,Burrow 2
5709,1904.0,365,273,A
5710,1904.0,946,180,Burrow 1
5711,1904.0,294,356,Burrow 2
5712,1905.0,365,273,A
5713,1905.0,946,180,Burrow 1
5714,1905.0,294,356,Burrow 2
5715,1906.0,365,273,A
5716,1906.0,946,180,Burrow 1
5717,1906.0,294,356,Burrow 2
5718,1907.0,365,273,A
5719,1907.0,946,180,Burrow 1
5720,1907.0,294,356,Burrow 2
5721,1908.0,365,273,A
5722,1908.0,946,180,Burrow 1
5723,1908.0,294,356,Burrow 2
5724,1909.0,364,273,A
5725,1909.0,946,180,Burrow 1
5726,1909.0,294,356,Burrow 2
5727,1910.0,364,273,A
5728,1910.0,946,180,Burrow 1
5729,1910.0,294,356,Burrow 2
5730,1911.0,364,273,A
5731,1911.0,946,180,Burrow 1
5732,1911.0,294,356,Burrow 2
5733,1912.0,364,273,A
5734,1912.0,946,180,Burrow 1
5735,1912.0,294,356,Burrow 2
5736,1913.0,364,273,A
5737,1913.0,946,180,Burrow 1
5738,1913.0,294,356,Burrow 2
5739,1914.0,364,273,A
5740,1914.0,946,180,Burrow 1
5741,1914.0,294,356,Burrow 2
5742,1915.0,364,273,A
5743,1915.0,946,180,Burrow 1
5744,1915.0,294,356,Burrow 2
5745,1916.0,364,273,A
5746,1916.0,946,180,Burrow 1
5747,1916.0,294,356,Burrow 2
5748,1917.0,364,273,A
5749,1917.0,946,180,Burrow 1
5750,1917.0,294,356,Burrow 2
5751,1918.0,364,273,A
5752,1918.0,946,180,Burrow 1
5753,1918.0,294,356,Burrow 2
5754,1919.0,364,273,A
5755,1919.0,946,180,Burrow 1
5756,1919.0,294,356,Burrow 2
5757,1920.0,364,273,A
5758,1920.0,946,180,Burrow 1
5759,1920.0,294,356,Burrow 2
5760,1921.0,364,273,A
5761,1921.0,946,180,Burrow 1
5762,1921.0,294,356,Burrow 2
5763,1922.0,364,273,A
5764,1922.0,946,180,Burrow 1
5765,1922.0,294,356,Burrow 2
5766,1923.0,364,273,A
5767,1923.0,946,180,Burrow 1
5768,1923.0,294,356,Burrow 2
5769,1924.0,364,273,A
5770,1924.0,946,180,Burrow 1
5771,1924.0,294,356,Burrow 2
5772,1925.0,364,273,A
5773,1925.0,946,180,Burrow 1
5774,1925.0,294,356,Burrow 2
5775,1926.0,364,273,A
5776,1926.0,946,180,Burrow 1
5777,1926.0,294,356,Burrow 2
5778,1927.0,364,273,A
5779,1927.0,946,180,Burrow 1
5780,1927.0,294,356,Burrow 2
5781,1928.0,363,273,A
5782,1928.0,946,180,Burrow 1
5783,1928.0,294,356,Burrow 2
5784,1929.0,363,273,A
5785,1929.0,946,180,Burrow 1
5786,1929.0,294,356,Burrow 2
5787,1930.0,363,273,A
5788,1930.0,946,180,Burrow 1
5789,1930.0,294,356,Burrow 2
5790,1931.0,363,273,A
5791,1931.0,946,180,Burrow 1
5792,1931.0,294,356,Burrow 2
5793,1932.0,363,273,A
5794,1932.0,946,180,Burrow 1
5795,1932.0,294,356,Burrow 2
5796,1933.0,362,273,A
5797,1933.0,946,180,Burrow 1
5798,1933.0,294,356,Burrow 2
5799,1934.0,363,273,A
5800,1934.0,946,180,Burrow 1
5801,1934.0,294,356,Burrow 2
5802,1935.0,362,273,A
5803,1935.0,946,180,Burrow 1
5804,1935.0,294,356,Burrow 2
5805,1936.0,363,273,A
5806,1936.0,946,180,Burrow 1
5807,1936.0,294,356,Burrow 2
5808,1937.0,363,273,A
5809,1937.0,946,180,Burrow 1
5810,1937.0,294,356,Burrow 2
5811,1938.0,363,273,A
5812,1938.0,946,180,Burrow 1
5813,1938.0,294,356,Burrow 2
5814,1939.0,362,273,A
5815,1939.0,946,180,Burrow 1
5816,1939.0,294,356,Burrow 2
5817,1940.0,363,273,A
5818,1940.0,946,180,Burrow 1
5819,1940.0,294,356,Burrow 2
5820,1941.0,363,273,A
5821,1941.0,946,180,Burrow 1
5822,1941.0,294,356,Burrow 2
5823,1942.0,362,273,A
5824,1942.0,946,180,Burrow 1
5825,1942.0,294,356,Burrow 2
5826,1943.0,363,273,A
5827,1943.0,946,180,Burrow 1
5828,1943.0,294,356,Burrow 2
5829,1944.0,363,273,A
5830,1944.0,946,180,Burrow 1
5831,1944.0,294,356,Burrow 2
5832,1945.0,363,273,A
5833,1945.0,946,180,Burrow 1
5834,1945.0,294,356,Burrow 2
5835,1946.0,362,273,A
5836,1946.0,946,180,Burrow 1
5837,1946.0,294,356,Burrow 2
5838,1947.0,362,273,A
5839,1947.0,946,180,Burrow 1
5840,1947.0,294,356,Burrow 2
5841,1948.0,362,273,A
5842,1948.0,946,180,Burrow 1
5843,1948.0,294,356,Burrow 2
5844,1949.0,362,272,A
5845,1949.0,946,180,Burrow 1
5846,1949.0,294,356,Burrow 2
